time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2026/06/04 15:15:44.742394873,1780596944,742144904,,38,107105000,
2026/06/04 15:15:44.742516492,1780596944,742161458,,38,109605000,
2026/06/04 15:15:44.742621634,1780596944,742170092,,38,112105000,
2026/06/04 15:15:44.754060673,1780596944,753866168,,38,114605000,
2026/06/04 15:15:44.754196416,1780596944,753879331,,38,117105000,
2026/06/04 15:15:44.754261148,1780596944,753888606,,38,119605000,
2026/06/04 15:15:44.754400786,1780596944,753898443,,38,122105000,
2026/06/04 15:15:44.754525440,1780596944,753908402,,38,124605000,
2026/06/04 15:15:44.765163926,1780596944,764762502,,38,127105000,
2026/06/04 15:15:44.765356734,1780596944,764788066,,38,129605000,
2026/06/04 15:15:44.765534412,1780596944,764806709,,38,132105000,
2026/06/04 15:15:44.765734890,1780596944,764826225,,38,134605000,
2026/06/04 15:15:44.774831200,1780596944,774436252,,38,137105000,
2026/06/04 15:15:44.774973605,1780596944,774469637,,38,139605000,
2026/06/04 15:15:44.775187492,1780596944,774494377,,38,142105000,
2026/06/04 15:15:44.775492226,1780596944,774519903,,38,144605000,
2026/06/04 15:15:44.786663457,1780596944,786371827,,38,147105000,
2026/06/04 15:15:44.786852525,1780596944,786411697,,38,149605000,
2026/06/04 15:15:44.787049463,1780596944,786431046,,38,152105000,
2026/06/04 15:15:44.787165173,1780596944,786450085,,38,154605000,
2026/06/04 15:15:44.787390681,1780596944,786466406,,38,157105000,
2026/06/04 15:15:44.797686525,1780596944,797286552,,38,159605000,
2026/06/04 15:15:44.798120907,1780596944,797338479,,38,162105000,
2026/06/04 15:15:44.798594372,1780596944,797370261,,38,164605000,
2026/06/04 15:15:44.799029215,1780596944,797399330,,38,167105000,
2026/06/04 15:15:44.808514259,1780596944,808077453,,38,169605000,
2026/06/04 15:15:44.808711323,1780596944,808119117,,38,172105000,
2026/06/04 15:15:44.808874728,1780596944,808140174,,38,174605000,
2026/06/04 15:15:44.809142941,1780596944,808160300,,38,177105000,
2026/06/04 15:15:44.819533846,1780596944,818984941,,38,179605000,
2026/06/04 15:15:44.819700873,1780596944,819025672,,38,182105000,
2026/06/04 15:15:44.819977776,1780596944,819073250,,38,184605000,
2026/06/04 15:15:44.820267510,1780596944,819104684,,38,187105000,
2026/06/04 15:15:44.820601354,1780596944,819133248,,38,189605000,
2026/06/04 15:15:44.830059773,1780596944,829790117,,38,192105000,
2026/06/04 15:15:44.830252159,1780596944,829826469,,38,194605000,
2026/06/04 15:15:44.830421899,1780596944,829844757,,38,197105000,
2026/06/04 15:15:44.830654465,1780596944,829867799,,38,199605000,
2026/06/04 15:15:44.841975940,1780596944,841685105,,38,202105000,
2026/06/04 15:15:44.842252429,1780596944,841719543,,38,204605000,
2026/06/04 15:15:44.842543862,1780596944,841749362,,38,207105000,
2026/06/04 15:15:44.842755112,1780596944,841783409,,38,209605000,
2026/06/04 15:15:44.842969778,1780596944,841805427,,38,212105000,
2026/06/04 15:15:44.849473053,1780596944,849209178,,38,214605000,
2026/06/04 15:15:44.849698002,1780596944,849243185,,38,217105000,
2026/06/04 15:15:44.850126658,1780596944,849258043,,38,220772000,
2026/06/04 15:15:44.850335433,1780596944,849272924,,38,219605000,
2026/06/04 15:15:44.859068202,1780596944,858836453,,38,219825000,
2026/06/04 15:15:44.859193390,1780596944,858848950,,38,222105000,
2026/06/04 15:15:44.859415959,1780596944,858856401,,38,224605000,
2026/06/04 15:15:44.859631003,1780596944,858863068,,38,227105000,
2026/06/04 15:15:44.859847091,1780596944,858870236,,38,229605000,
2026/06/04 15:15:44.869838194,1780596944,869665577,,38,232105000,
2026/06/04 15:15:44.870030491,1780596944,869675404,,38,234605000,
2026/06/04 15:15:44.870252132,1780596944,869682360,,38,237105000,
2026/06/04 15:15:44.870466827,1780596944,869688757,,38,239605000,
2026/06/04 15:15:44.880622537,1780596944,880381591,,38,242105000,
2026/06/04 15:15:44.880898094,1780596944,880398568,,38,244605000,
2026/06/04 15:15:44.881145013,1780596944,880406465,,38,247105000,
2026/06/04 15:15:44.881371443,1780596944,880413565,,38,249605000,
2026/06/04 15:15:44.891317668,1780596944,891167175,,38,252105000,
2026/06/04 15:15:44.891547409,1780596944,891179360,,38,254605000,
2026/06/04 15:15:44.891767765,1780596944,891186977,,38,257105000,
2026/06/04 15:15:44.891985907,1780596944,891194263,,38,259605000,
2026/06/04 15:15:44.892167182,1780596944,891201953,,38,262105000,
2026/06/04 15:15:44.902188703,1780596944,901977977,,38,264605000,
2026/06/04 15:15:44.902438988,1780596944,901990999,,38,267105000,
2026/06/04 15:15:44.902700377,1780596944,902000500,,38,269605000,
2026/06/04 15:15:44.902974702,1780596944,902009074,,38,272105000,
2026/06/04 15:15:44.912228809,1780596944,911862267,,38,274605000,
2026/06/04 15:15:44.912744028,1780596944,911886022,,38,277105000,
2026/06/04 15:15:44.913209837,1780596944,911904699,,38,279605000,
2026/06/04 15:15:44.913648441,1780596944,911922530,,38,282105000,
2026/06/04 15:15:44.925538054,1780596944,924801511,,38,284605000,
2026/06/04 15:15:44.926136194,1780596944,924844553,,38,287105000,
2026/06/04 15:15:44.926540908,1780596944,924902053,,38,289605000,
2026/06/04 15:15:44.926817342,1780596944,924946073,,38,292105000,
2026/06/04 15:15:44.927291725,1780596944,924978485,,38,294605000,
2026/06/04 15:15:44.934865774,1780596944,934433338,,38,297105000,
2026/06/04 15:15:44.935016177,1780596944,934470538,,38,299605000,
2026/06/04 15:15:44.935155346,1780596944,934489569,,38,302105000,
2026/06/04 15:15:44.935267742,1780596944,934506772,,38,304605000,
2026/06/04 15:15:44.945738382,1780596944,945182629,,38,307105000,
2026/06/04 15:15:44.945897458,1780596944,945218231,,38,309605000,
2026/06/04 15:15:44.946066114,1780596944,945247775,,38,312105000,
2026/06/04 15:15:44.946301945,1780596944,945276131,,38,314605000,
2026/06/04 15:15:44.957402654,1780596944,957026510,,38,317105000,
2026/06/04 15:15:44.957778997,1780596944,957089669,,38,319605000,
2026/06/04 15:15:44.958225960,1780596944,957125067,,38,322105000,
2026/06/04 15:15:44.958425534,1780596944,957157900,,38,324605000,
2026/06/04 15:15:44.958662106,1780596944,957195919,,38,327105000,
2026/06/04 15:15:44.968345297,1780596944,967738341,,38,329605000,
2026/06/04 15:15:44.968528421,1780596944,967785802,,38,332105000,
2026/06/04 15:15:44.968704044,1780596944,967818467,,38,334605000,
2026/06/04 15:15:44.969104056,1780596944,967847465,,38,337105000,
2026/06/04 15:15:44.980104257,1780596944,979632030,,38,339605000,
2026/06/04 15:15:44.980309376,1780596944,979681762,,38,342105000,
2026/06/04 15:15:44.980466840,1780596944,979712056,,38,344605000,
2026/06/04 15:15:44.980712528,1780596944,979736057,,38,347105000,
2026/06/04 15:15:44.981131988,1780596944,979758319,,38,349605000,
2026/06/04 15:15:44.989620743,1780596944,989282118,,38,352105000,
2026/06/04 15:15:44.989843407,1780596944,989328508,,38,354605000,
2026/06/04 15:15:44.990070377,1780596944,989352751,,38,357105000,
2026/06/04 15:15:44.990178969,1780596944,989374405,,38,359605000,
2026/06/04 15:15:45.238797,1780596945,30348,,38,362105000,
2026/06/04 15:15:45.443872,1780596945,62085,,38,364605000,
2026/06/04 15:15:45.554630,1780596945,76508,,38,367105000,
2026/06/04 15:15:45.745988,1780596945,89076,,38,369605000,
2026/06/04 15:15:45.12261610,1780596945,11913427,,38,372105000,
2026/06/04 15:15:45.12400689,1780596945,11930950,,38,374605000,
2026/06/04 15:15:45.12638032,1780596945,11938350,,38,377105000,
2026/06/04 15:15:45.12812318,1780596945,11950064,,38,379605000,
2026/06/04 15:15:45.13018112,1780596945,11958063,,38,382105000,
2026/06/04 15:15:45.23076238,1780596945,22866024,,38,384605000,
2026/06/04 15:15:45.23304702,1780596945,22881174,,38,387105000,
2026/06/04 15:15:45.23521895,1780596945,22888451,,38,389605000,
2026/06/04 15:15:45.23717683,1780596945,22895480,,38,392105000,
2026/06/04 15:15:45.32597380,1780596945,32415580,,38,394605000,
2026/06/04 15:15:45.32832361,1780596945,32431860,,38,397105000,
2026/06/04 15:15:45.33049047,1780596945,32442043,,38,399605000,
2026/06/04 15:15:45.33256792,1780596945,32448954,,38,402105000,
2026/06/04 15:15:45.44419569,1780596945,44252272,,38,404605000,
2026/06/04 15:15:45.44659891,1780596945,44265879,,38,407105000,
2026/06/04 15:15:45.44816326,1780596945,44272810,,38,409605000,
2026/06/04 15:15:45.45025010,1780596945,44279104,,38,412105000,
2026/06/04 15:15:45.45270202,1780596945,44285618,,38,414605000,
2026/06/04 15:15:45.54390099,1780596945,54034546,,38,417105000,
2026/06/04 15:15:45.54765377,1780596945,54091371,,38,419605000,
2026/06/04 15:15:45.55148499,1780596945,54132489,,38,422105000,
2026/06/04 15:15:45.55589683,1780596945,54148066,,38,424605000,
2026/06/04 15:15:45.65362791,1780596945,64857782,,38,427105000,
2026/06/04 15:15:45.65867787,1780596945,64931611,,38,429605000,
2026/06/04 15:15:45.66444282,1780596945,64970397,,38,432105000,
2026/06/04 15:15:45.66967810,1780596945,65008863,,38,434605000,
2026/06/04 15:15:45.77409266,1780596945,76862355,,38,437105000,
2026/06/04 15:15:45.77974687,1780596945,76929895,,38,439605000,
2026/06/04 15:15:45.78498547,1780596945,76970469,,38,442105000,
2026/06/04 15:15:45.79087815,1780596945,77008247,,38,444605000,
2026/06/04 15:15:45.79542119,1780596945,77067668,,38,447105000,
2026/06/04 15:15:45.88069089,1780596945,87669531,,38,449605000,
2026/06/04 15:15:45.88574204,1780596945,87732972,,38,452105000,
2026/06/04 15:15:45.89034194,1780596945,87769634,,38,454605000,
