time,selftest,filter_valid,gnss_fix,no_rotation_update_status,representative_motion,clock_bias_estimation,clipflag_acc_x,clipflag_acc_y,clipflag_acc_z,clipflag_gyr_x,clipflag_gyr_y,clipflag_gyr_z,clipflag_mag_x,clipflag_mag_y,clipflag_mag_z,clipping_indication,syncin_marker,syncout_marker,filter_mode,have_gnss_time_pulse,rtk_status
2026/06/04 15:15:44.507218505,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.507793344,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.508350270,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.508869682,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.517907878,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.518489320,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.519012045,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.519521534,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.529451659,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.529769308,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.530095093,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.530411224,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.530742079,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.540266823,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.540625604,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.540765202,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.540955488,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.550769208,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.551024928,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.551183228,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
2026/06/04 15:15:44.551387648,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0
