time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2026/06/04 15:15:53.330609606,1780596953,330443880,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,7,42,333,11,128,22,412,18,294,39,413,12,140,41,419,15,267,34*42",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.331103882,1780596953,331022053,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,8,42,420,18,314,43,423,10,078,29,427,70,064,40,428,39,129,41*42",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.331789582,1780596953,331598964,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,9,42,430,31,339,40,66,13,335,41,67,27,279,39,68,13,228,42*7C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.332266020,1780596953,332173127,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,10,42,76,26,112,47,77,40,169,43,78,13,226,39,86,22,143,45*7F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.332835200,1780596953,332742912,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,11,42,87,54,110,44,88,36,004,45*71",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.333456982,1780596953,333362378,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.30,04,06,2026,00,00*6A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.334292349,1780596953,334185120,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.30,2248.9941,S,04703.6505,W,1,31,1.41,634.73,M,-4.164,M,,*7D",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.334677372,1780596953,334630598,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.30,A,2248.9941,S,04703.6505,W,11.6864,359.160,040626,-21.3,W*5D",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.334908208,1780596953,334876205,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.335206986,1780596953,335117532,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.30,4.345,4.797,1.332,,,,*41",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.350539054,1780596953,350491155,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.371120401,1780596953,370898365,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.390982876,1780596953,390785857,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.410846729,1780596953,410621476,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.430948292,1780596953,430648930,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.431638894,1780596953,431274363,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.40,04,06,2026,00,00*6D",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.433960563,1780596953,433735548,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.40,2248.9938,S,04703.6505,W,1,31,1.41,634.73,M,-4.164,M,,*74",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.435753290,1780596953,435617893,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.40,A,2248.9938,S,04703.6505,W,11.6864,359.218,040626,-21.3,W*58",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.436888805,1780596953,436759699,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.437936174,1780596953,437795121,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.40,4.345,4.797,1.332,,,,*46",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.450564299,1780596953,450422729,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.470545561,1780596953,470440202,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.490445273,1780596953,490336793,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.510587408,1780596953,510484665,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.523392685,1780596953,523187972,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.50,04,06,2026,00,00*6C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.525014881,1780596953,524905678,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.50,2248.9935,S,04703.6505,W,1,31,1.41,634.73,M,-4.164,M,,*78",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.526454200,1780596953,526324522,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.50,A,2248.9935,S,04703.6505,W,11.6864,359.275,040626,-21.3,W*5F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.527522747,1780596953,527355745,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.528350653,1780596953,528263660,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.50,4.345,4.797,1.332,,,,*47",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.530784772,1780596953,530645908,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.530812302,1780596953,530722741,30,vilma_interface,Control Mode changed to MANUAL by user braking.,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,from_ma,356
2026/06/04 15:15:53.550936175,1780596953,550733846,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.570885083,1780596953,570672605,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.590562458,1780596953,590458529,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.610557685,1780596953,610393078,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.630625333,1780596953,630521095,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.630750723,1780596953,630576250,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.60,04,06,2026,00,00*6F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.631352318,1780596953,631204312,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.60,2248.9931,S,04703.6505,W,1,31,1.41,634.72,M,-4.164,M,,*7E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.631714800,1780596953,631635460,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.60,A,2248.9931,S,04703.6505,W,11.6864,359.333,040626,-21.3,W*5B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.631920621,1780596953,631897208,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.632175595,1780596953,632133339,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.60,4.345,4.797,1.332,,,,*44",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.650709510,1780596953,650539311,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.670617414,1780596953,670464828,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.691035245,1780596953,690853014,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.711160570,1780596953,710712211,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.730854893,1780596953,730628233,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.732344161,1780596953,732055343,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.70,04,06,2026,00,00*6E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.733931871,1780596953,733670461,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.70,2248.9928,S,04703.6505,W,1,31,1.41,634.72,M,-4.164,M,,*77",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.735233145,1780596953,735024177,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.70,A,2248.9928,S,04703.6505,W,11.6864,359.391,040626,-21.3,W*5A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.736186141,1780596953,735963169,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.737134974,1780596953,736887335,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.70,4.345,4.797,1.332,,,,*45",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.750537294,1780596953,750412518,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.770567801,1780596953,770424336,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.790680510,1780596953,790499294,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.810828269,1780596953,810596647,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.822832309,1780596953,822504899,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.80,04,06,2026,00,00*61",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.824468375,1780596953,824200464,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.80,2248.9923,S,04703.6506,W,1,31,1.41,634.73,M,-4.164,M,,*71",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.825867454,1780596953,825649079,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.80,A,2248.9923,S,04703.6506,W,12.7944,358.769,040626,-21.3,W*5E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.826859893,1780596953,826622164,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.827748078,1780596953,827588307,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.80,4.345,4.797,1.323,,,,*4A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.830660832,1780596953,830545152,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.850885677,1780596953,850638974,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.870649663,1780596953,870521150,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.890492981,1780596953,890436164,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.910494062,1780596953,910383381,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.924294744,1780596953,924187600,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181553.90,04,06,2026,00,00*60",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.925186239,1780596953,925116236,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181553.90,2248.9920,S,04703.6506,W,1,31,1.41,634.73,M,-4.164,M,,*73",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.926012337,1780596953,925945588,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181553.90,A,2248.9920,S,04703.6506,W,12.7944,358.742,040626,-21.3,W*55",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:53.926649363,1780596953,926570621,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.927275746,1780596953,927202913,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181553.90,4.345,4.797,1.323,,,,*4B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:53.930541507,1780596953,930465432,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.950906828,1780596953,950709689,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.970884429,1780596953,970664742,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:53.990846717,1780596953,990650619,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.11022792,1780596954,10668461,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.30005148,1780596954,29672800,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181554.00,04,06,2026,00,00*6E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.30631761,1780596954,30478336,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.31283266,1780596954,31119240,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181554.00,2248.9916,S,04703.6506,W,1,31,1.41,634.73,M,-4.164,M,,*78",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:54.32507574,1780596954,32406129,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181554.00,A,2248.9916,S,04703.6506,W,12.7944,358.715,040626,-21.3,W*5C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:54.33548583,1780596954,33422901,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.34583038,1780596954,34429105,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181554.00,4.345,4.797,1.323,,,,*45",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.50546786,1780596954,50475433,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.50584691,1780596954,50501161,30,vilma_interface,Control Mode changed to MANUAL by user braking.,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,from_ma,356
2026/06/04 15:15:54.70610335,1780596954,70502684,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.90736624,1780596954,90597357,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.110827798,1780596954,110676919,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.125406496,1780596954,125066505,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181554.10,04,06,2026,00,00*6F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.127731178,1780596954,127542799,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181554.10,2248.9912,S,04703.6506,W,1,31,1.41,634.73,M,-4.164,M,,*7D",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:54.129548165,1780596954,129389970,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181554.10,A,2248.9912,S,04703.6506,W,12.7944,358.687,040626,-21.3,W*53",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:15:54.130583096,1780596954,130478513,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.130686981,1780596954,130580463,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,14,15,19,20,22,24,30,,,3.3,1.4,3.0*0F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.131815990,1780596954,131675315,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181554.10,4.345,4.797,1.323,,,,*44",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.150874977,1780596954,150655423,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.170874530,1780596954,170687563,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.190579526,1780596954,190427787,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.190607143,1780596954,190512378,20,vilma_interface,MA period: 0.010048 | MA delay: 0.000048,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,ma_timer_callback,702
2026/06/04 15:15:54.210600191,1780596954,210523455,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.230784780,1780596954,230646346,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:15:54.232337876,1780596954,232086347,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181554.20,04,06,2026,00,00*6C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:15:54.234455316,1780596954,234191998,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181554.20,2248.9909,S,04703.6506,W,1,31,1.41,634.74,M,-4.164,M,,*73",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
