time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2026/06/04 15:16:52.333756828,1780597012,333502246,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,6,43,312,32,077,38,316,50,182,45,318,58,306,45,325,33,247,40*4B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.334628994,1780597012,334415655,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,7,43,331,20,123,31,333,11,129,45,412,18,295,31,413,12,140,42*44",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.335497747,1780597012,335324156,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,8,43,419,15,268,25,420,17,315,43,423,10,077,25,427,70,066,46*42",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.336455147,1780597012,336240813,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,9,43,428,38,129,47,430,32,339,45,66,12,336,44,67,26,280,37*4B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.337394197,1780597012,337266069,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,10,43,68,13,229,46,76,26,111,47,77,40,168,47,78,13,226,43*7B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.338334234,1780597012,338191576,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,11,43,86,21,144,49,87,54,111,48,88,37,004,49*41",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.339291312,1780597012,339152629,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181652.30,04,06,2026,00,00*68",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.340510351,1780597012,340389564,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181652.30,2248.8436,S,04703.6594,W,1,32,1.41,631.11,M,-4.167,M,,*7A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.341568641,1780597012,341472285,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181652.30,A,2248.8436,S,04703.6594,W,0.0039,356.232,040626,-21.3,W*66",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.342310730,1780597012,342242355,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.343029058,1780597012,342920572,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181652.30,4.593,4.508,0.734,,,,*49",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.350647705,1780597012,350511055,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.370760645,1780597012,370542769,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.390851260,1780597012,390683812,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
